epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,178.152,1.80025,2.15475,2.14786,0.53453,0.40323,0.39339,0.21436,1.63485,2.13108,2.12248,0.00120965,0.00120965,0.00120965
25,185.585,1.76039,2.07529,2.10985,0.5661,0.37982,0.38993,0.21576,1.6317,2.32832,2.11342,0.00120611,0.00120611,0.00120611
26,192.935,1.72281,2.04485,2.08071,0.39852,0.44075,0.38717,0.19818,1.61305,2.1673,2.07676,0.00120243,0.00120243,0.00120243
27,200.257,1.72743,2.03572,2.0792,0.606,0.39663,0.39787,0.212,1.6486,2.11097,2.09673,0.0011986,0.0011986,0.0011986
28,207.604,1.71271,2.03635,2.07261,0.56402,0.32565,0.39201,0.20226,1.65075,2.01545,2.14028,0.00119463,0.00119463,0.00119463
29,214.972,1.68019,1.92628,2.02595,0.42355,0.43325,0.37331,0.21229,1.59355,2.07759,1.99989,0.00119052,0.00119052,0.00119052
30,222.368,1.70907,1.97131,2.04,0.64143,0.40797,0.44358,0.25058,1.58196,1.99492,2.02872,0.00118627,0.00118627,0.00118627
31,229.722,1.68643,1.93171,2.03277,0.44149,0.46153,0.44382,0.25441,1.55715,1.89132,2.02284,0.00118188,0.00118188,0.00118188
32,237.339,1.67023,1.90807,2.02653,0.52387,0.45258,0.46707,0.28094,1.54376,1.95886,2.03092,0.00117735,0.00117735,0.00117735
33,244.879,1.65519,1.89456,2.00339,0.4522,0.45434,0.4359,0.25519,1.54198,1.87608,1.97518,0.00117269,0.00117269,0.00117269
34,252.177,1.62172,1.85357,1.9797,0.54113,0.40308,0.46752,0.26915,1.55576,1.89152,1.9988,0.0011679,0.0011679,0.0011679
35,259.567,1.60477,1.83661,1.95316,0.45109,0.44778,0.43205,0.25084,1.5414,2.08749,1.98298,0.00116296,0.00116296,0.00116296
36,266.877,1.57782,1.86451,1.92857,0.6625,0.39095,0.45556,0.28886,1.45294,1.97083,1.89951,0.0011579,0.0011579,0.0011579
37,274.008,1.58605,1.83142,1.92119,0.47707,0.48611,0.49399,0.29659,1.4798,1.91414,1.96369,0.00115271,0.00115271,0.00115271
38,281.275,1.61133,1.80972,1.9644,0.66238,0.4608,0.49239,0.29563,1.48522,1.8492,1.96531,0.00114738,0.00114738,0.00114738
39,288.856,1.56189,1.74931,1.9196,0.63599,0.43616,0.45768,0.27486,1.54374,1.7576,1.98837,0.00114193,0.00114193,0.00114193
40,296.378,1.56551,1.74276,1.90834,0.56463,0.445,0.45678,0.26463,1.57029,1.978,2.00713,0.00113634,0.00113634,0.00113634
41,303.732,1.53225,1.67461,1.88321,0.53316,0.45554,0.48085,0.2778,1.57745,1.8175,1.99169,0.00113064,0.00113064,0.00113064
42,311.041,1.57598,1.6863,1.90938,0.57447,0.49659,0.48777,0.30166,1.39704,1.73733,1.86939,0.0011248,0.0011248,0.0011248
43,318.425,1.55083,1.72953,1.91426,0.5698,0.45008,0.49398,0.2977,1.44128,1.8988,1.90133,0.00111885,0.00111885,0.00111885
44,325.817,1.53249,1.70333,1.86989,0.6121,0.47697,0.50619,0.31867,1.46097,1.76738,1.88936,0.00111277,0.00111277,0.00111277
45,333.326,1.5496,1.71474,1.88664,0.61593,0.43088,0.47314,0.2958,1.49357,1.80434,1.94455,0.00110657,0.00110657,0.00110657
46,340.572,1.50455,1.64623,1.86254,0.48761,0.50885,0.48912,0.30456,1.44528,1.85456,1.89825,0.00110026,0.00110026,0.00110026
47,347.828,1.46812,1.58644,1.82808,0.58371,0.49177,0.51118,0.30408,1.47018,1.74664,1.91153,0.00109382,0.00109382,0.00109382
48,355.338,1.47847,1.61965,1.83448,0.52946,0.43982,0.47659,0.29063,1.51208,1.8994,1.93151,0.00108727,0.00108727,0.00108727
49,362.789,1.5133,1.6784,1.87453,0.56387,0.52053,0.52921,0.31851,1.53408,1.73573,1.97726,0.00108061,0.00108061,0.00108061
50,370.132,1.46034,1.55501,1.81016,0.52783,0.50251,0.50742,0.30508,1.46284,1.76844,1.88455,0.00107383,0.00107383,0.00107383
51,377.391,1.46766,1.55904,1.83055,0.55657,0.52039,0.52396,0.30579,1.49374,1.75895,1.93118,0.00106694,0.00106694,0.00106694
52,384.555,1.46501,1.55167,1.80879,0.57448,0.46235,0.50166,0.31513,1.42453,1.65846,1.87864,0.00105995,0.00105995,0.00105995
53,391.999,1.47575,1.55718,1.82799,0.551,0.49174,0.49742,0.29774,1.535,1.8394,1.96597,0.00105284,0.00105284,0.00105284
54,399.563,1.44502,1.53418,1.77028,0.56645,0.46356,0.48473,0.29467,1.47495,1.81102,1.87156,0.00104563,0.00104563,0.00104563
55,406.661,1.44287,1.48232,1.78324,0.61337,0.51846,0.55247,0.32971,1.44875,1.55233,1.89908,0.00103832,0.00103832,0.00103832
56,413.849,1.41769,1.49034,1.7624,0.65018,0.52016,0.55566,0.3347,1.44665,1.61159,1.87017,0.00103091,0.00103091,0.00103091
57,421.154,1.44928,1.46722,1.78442,0.58713,0.39978,0.47764,0.29351,1.51655,1.92152,1.94394,0.00102339,0.00102339,0.00102339
58,428.314,1.41689,1.47099,1.75908,0.59776,0.47666,0.53982,0.34377,1.46384,1.60513,1.88715,0.00101578,0.00101578,0.00101578
59,435.38,1.4325,1.43077,1.76597,0.56958,0.4938,0.52287,0.32674,1.44061,1.62621,1.85565,0.00100807,0.00100807,0.00100807
60,442.423,1.37601,1.4152,1.75263,0.54333,0.53117,0.53506,0.34427,1.43854,1.66682,1.90345,0.00100027,0.00100027,0.00100027
61,449.449,1.42863,1.47253,1.77579,0.61742,0.57102,0.5646,0.34113,1.4213,1.58944,1.85805,0.000992368,0.000992368,0.000992368
62,456.618,1.38811,1.40617,1.74875,0.5608,0.49482,0.55153,0.35602,1.39278,1.55201,1.85977,0.000984381,0.000984381,0.000984381
63,464.071,1.36905,1.3863,1.71726,0.58606,0.48491,0.51046,0.30886,1.42668,1.72406,1.8961,0.000976305,0.000976305,0.000976305
64,471.363,1.34116,1.32948,1.69549,0.65343,0.5233,0.57046,0.34913,1.36965,1.53503,1.84504,0.000968142,0.000968142,0.000968142
65,478.446,1.34154,1.34932,1.70235,0.74945,0.50172,0.57641,0.36172,1.38188,1.50201,1.83589,0.000959895,0.000959895,0.000959895
66,485.524,1.34931,1.36993,1.69193,0.58308,0.50838,0.54989,0.33996,1.36103,1.62021,1.81315,0.000951565,0.000951565,0.000951565
67,492.581,1.39046,1.38313,1.74995,0.58258,0.49506,0.51402,0.32772,1.38535,1.81555,1.83718,0.000943154,0.000943154,0.000943154
68,499.914,1.31777,1.33085,1.66631,0.78055,0.47568,0.57456,0.36271,1.43455,1.56997,1.85717,0.000934665,0.000934665,0.000934665
69,507.244,1.30273,1.30987,1.67743,0.5475,0.50742,0.53103,0.34212,1.3674,1.76681,1.80269,0.000926099,0.000926099,0.000926099
70,514.392,1.3018,1.27255,1.66084,0.63585,0.54141,0.54964,0.3453,1.49712,1.59404,1.93705,0.000917459,0.000917459,0.000917459
71,521.766,1.32828,1.28659,1.68179,0.60923,0.52845,0.57423,0.3445,1.49019,1.60886,1.93374,0.000908747,0.000908747,0.000908747
72,528.995,1.31729,1.26191,1.66605,0.63318,0.53175,0.57568,0.36674,1.37706,1.51041,1.82265,0.000899965,0.000899965,0.000899965
73,536.171,1.28662,1.23921,1.64576,0.58204,0.52559,0.53506,0.33692,1.32639,1.71519,1.77616,0.000891116,0.000891116,0.000891116
74,543.414,1.28667,1.24439,1.65332,0.54537,0.58944,0.5605,0.36339,1.33689,1.63885,1.79706,0.0008822,0.0008822,0.0008822
75,550.417,1.29405,1.24725,1.66435,0.62989,0.49369,0.55494,0.34487,1.42016,1.64816,1.89092,0.000873221,0.000873221,0.000873221
76,557.595,1.30272,1.2235,1.63782,0.6312,0.53863,0.55842,0.35941,1.42625,1.57532,1.85168,0.000864181,0.000864181,0.000864181
77,565.112,1.26379,1.19689,1.62346,0.6186,0.49923,0.51966,0.3295,1.43584,1.71359,1.86763,0.000855082,0.000855082,0.000855082
78,572.453,1.25789,1.21442,1.61418,0.59643,0.50197,0.56338,0.36563,1.3951,1.59127,1.85752,0.000845926,0.000845926,0.000845926
79,579.371,1.23498,1.13566,1.59707,0.62586,0.51008,0.55152,0.35416,1.37145,1.60858,1.79164,0.000836715,0.000836715,0.000836715
80,586.418,1.24417,1.16577,1.61643,0.65768,0.56769,0.60343,0.36441,1.43705,1.49883,1.85318,0.000827453,0.000827453,0.000827453
81,593.906,1.25031,1.15567,1.61577,0.55331,0.57588,0.56542,0.3617,1.37644,1.54443,1.83569,0.00081814,0.00081814,0.00081814
82,601.053,1.24955,1.19616,1.62494,0.65963,0.5046,0.56561,0.35977,1.4128,1.60314,1.88792,0.00080878,0.00080878,0.00080878
83,608.141,1.25697,1.17033,1.63277,0.67225,0.50421,0.5782,0.3687,1.49222,1.52401,1.99291,0.000799374,0.000799374,0.000799374
84,615.154,1.2171,1.12522,1.57039,0.5879,0.57927,0.58769,0.36584,1.44489,1.50033,1.88397,0.000789925,0.000789925,0.000789925
85,622.16,1.21263,1.15312,1.57802,0.65811,0.55536,0.5873,0.36007,1.45323,1.49826,1.89304,0.000780436,0.000780436,0.000780436
86,629.187,1.22811,1.11189,1.60471,0.63442,0.56173,0.58432,0.3809,1.39668,1.40073,1.83396,0.000770908,0.000770908,0.000770908
87,636.354,1.20512,1.0789,1.57188,0.60516,0.51789,0.56454,0.36815,1.40408,1.51242,1.83186,0.000761344,0.000761344,0.000761344
88,643.5,1.20916,1.09926,1.56711,0.60755,0.58121,0.59245,0.37523,1.43542,1.43093,1.90416,0.000751747,0.000751747,0.000751747
89,650.612,1.2184,1.10593,1.57961,0.7244,0.44036,0.57254,0.36492,1.4074,1.64475,1.88632,0.000742118,0.000742118,0.000742118
90,657.634,1.17768,1.07283,1.5489,0.68252,0.51976,0.58584,0.37697,1.3273,1.44226,1.81331,0.000732461,0.000732461,0.000732461
91,664.625,1.17331,1.03742,1.52805,0.59587,0.52214,0.57632,0.38464,1.36834,1.47674,1.82009,0.000722777,0.000722777,0.000722777
92,671.714,1.16132,1.03477,1.53827,0.62715,0.56434,0.59692,0.38787,1.38906,1.51262,1.83812,0.000713069,0.000713069,0.000713069
93,678.791,1.16946,1.05219,1.54283,0.60295,0.58881,0.59012,0.37933,1.41607,1.46569,1.87561,0.000703339,0.000703339,0.000703339
94,685.563,1.17787,1.0569,1.56069,0.71667,0.52211,0.60832,0.39414,1.40996,1.40608,1.86764,0.00069359,0.00069359,0.00069359
95,692.464,1.15725,1.01161,1.5366,0.57687,0.55108,0.56459,0.35765,1.37945,1.61277,1.83306,0.000683823,0.000683823,0.000683823
96,699.431,1.17761,1.05177,1.55744,0.66706,0.57253,0.59106,0.3803,1.40241,1.43264,1.85399,0.000674043,0.000674043,0.000674043
97,706.594,1.13055,1.00935,1.517,0.71964,0.51948,0.59692,0.38416,1.3841,1.58078,1.83424,0.00066425,0.00066425,0.00066425
98,713.365,1.13571,1.02216,1.52816,0.69497,0.51915,0.58029,0.37547,1.33479,1.56423,1.80018,0.000654447,0.000654447,0.000654447
99,720.364,1.14503,0.98408,1.50847,0.64382,0.52476,0.55458,0.36306,1.35465,1.62861,1.83936,0.000644638,0.000644638,0.000644638
100,727.194,1.13434,0.99906,1.52063,0.68916,0.52863,0.59178,0.39092,1.40837,1.52186,1.83896,0.000634823,0.000634823,0.000634823
101,733.953,1.12673,1.00421,1.50374,0.652,0.50477,0.55882,0.3551,1.39517,1.64792,1.85085,0.000625006,0.000625006,0.000625006
102,740.756,1.17836,1.02711,1.51253,0.62432,0.55559,0.59269,0.37111,1.42705,1.45938,1.87745,0.000615189,0.000615189,0.000615189
103,747.531,1.10654,0.95322,1.47679,0.60116,0.57564,0.58306,0.38381,1.3896,1.46639,1.83587,0.000605375,0.000605375,0.000605375
104,754.221,1.12112,0.97697,1.49004,0.6632,0.5001,0.55274,0.37186,1.35989,1.5408,1.82685,0.000595565,0.000595565,0.000595565
