epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,249.034,1.56333,1.67244,1.82329,0.54718,0.45191,0.47387,0.27775,1.60962,1.89712,1.88881,0.000445625,0.000445625,0.000445625
54,253.728,1.53554,1.6409,1.7775,0.51612,0.46077,0.46286,0.27936,1.56042,1.83562,1.82537,0.000430156,0.000430156,0.000430156
55,258.401,1.52263,1.62031,1.78375,0.73242,0.40635,0.4915,0.29294,1.55334,1.7362,1.8675,0.000414688,0.000414688,0.000414688
56,263.041,1.51859,1.61885,1.77791,0.5751,0.44575,0.48822,0.30644,1.54087,1.76629,1.82526,0.000399219,0.000399219,0.000399219
57,267.565,1.5162,1.60589,1.78235,0.48707,0.51921,0.4989,0.29818,1.5335,1.72483,1.84142,0.00038375,0.00038375,0.00038375
58,272.085,1.51666,1.5973,1.77933,0.48192,0.4976,0.47903,0.29513,1.49279,1.81343,1.79049,0.000368281,0.000368281,0.000368281
59,276.724,1.50679,1.55223,1.76239,0.58727,0.42233,0.46727,0.29573,1.49552,1.76875,1.80103,0.000352812,0.000352812,0.000352812
60,281.422,1.45547,1.51696,1.75455,0.57388,0.48964,0.49958,0.3152,1.47707,1.71399,1.78383,0.000337344,0.000337344,0.000337344
61,286.086,1.52927,1.59991,1.79955,0.54089,0.49507,0.5057,0.30596,1.50109,1.70677,1.83379,0.000321875,0.000321875,0.000321875
62,290.836,1.47805,1.56033,1.75151,0.58066,0.41689,0.47748,0.28619,1.53543,1.81455,1.84428,0.000306406,0.000306406,0.000306406
63,295.606,1.47581,1.51685,1.73992,0.59991,0.512,0.52476,0.3127,1.51633,1.71097,1.81435,0.000290937,0.000290937,0.000290937
64,300.152,1.45891,1.48295,1.7306,0.53826,0.48634,0.51574,0.31684,1.51982,1.70133,1.80904,0.000275469,0.000275469,0.000275469
65,304.769,1.45541,1.4735,1.72467,0.65293,0.42805,0.51795,0.31738,1.49756,1.70164,1.79033,0.00026,0.00026,0.00026
66,309.3,1.45553,1.45485,1.71017,0.55514,0.4743,0.50877,0.31462,1.51774,1.73385,1.79831,0.000244531,0.000244531,0.000244531
67,313.803,1.47261,1.51344,1.74804,0.60036,0.41233,0.46766,0.29014,1.48787,1.80993,1.7651,0.000229063,0.000229063,0.000229063
68,318.385,1.45254,1.47622,1.71868,0.65322,0.41388,0.50922,0.314,1.51059,1.70287,1.80565,0.000213594,0.000213594,0.000213594
69,323.05,1.39773,1.42639,1.68579,0.73316,0.45084,0.53082,0.32945,1.47733,1.62586,1.75548,0.000198125,0.000198125,0.000198125
70,327.769,1.40034,1.40812,1.67929,0.59807,0.45833,0.50631,0.31656,1.47421,1.62625,1.75639,0.000182656,0.000182656,0.000182656
71,349.408,1.28882,1.34903,1.61482,0.51511,0.508,0.50589,0.30994,1.48441,1.6686,1.79083,0.000167188,0.000167188,0.000167188
72,353.863,1.30059,1.2529,1.61813,0.57496,0.54217,0.54293,0.34368,1.46845,1.58135,1.77222,0.000151719,0.000151719,0.000151719
73,358.351,1.29991,1.23246,1.60734,0.64093,0.47412,0.51667,0.32606,1.46825,1.68379,1.76081,0.00013625,0.00013625,0.00013625
74,362.87,1.28029,1.21842,1.59322,0.56927,0.52362,0.54064,0.34342,1.47454,1.6182,1.77675,0.000120781,0.000120781,0.000120781
75,367.321,1.2644,1.18081,1.57234,0.53093,0.50764,0.51995,0.33465,1.49401,1.67162,1.80236,0.000105312,0.000105312,0.000105312
76,371.761,1.23929,1.17508,1.55851,0.57643,0.50888,0.53582,0.33935,1.45249,1.635,1.7844,8.98437e-05,8.98437e-05,8.98437e-05
77,376.288,1.23656,1.15637,1.56009,0.57044,0.49448,0.53463,0.33918,1.49047,1.6584,1.78639,7.4375e-05,7.4375e-05,7.4375e-05
78,380.775,1.24436,1.14011,1.56048,0.5654,0.52298,0.54414,0.34449,1.46948,1.62324,1.77288,5.89062e-05,5.89062e-05,5.89062e-05
79,385.155,1.23657,1.1346,1.56024,0.70342,0.43292,0.52998,0.3424,1.4522,1.63362,1.76621,4.34375e-05,4.34375e-05,4.34375e-05
80,389.558,1.22489,1.1294,1.55545,0.68657,0.4418,0.52966,0.34064,1.45265,1.61893,1.76335,2.79687e-05,2.79687e-05,2.79687e-05
