epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,223.593,1.71876,1.95249,1.92522,0.40268,0.45736,0.40404,0.2227,1.69225,2.27789,1.94609,0.000407801,0.000407801,0.000407801
2,447.904,1.71411,2.02739,1.92457,0.53311,0.43941,0.42157,0.22731,1.74937,2.14994,2.00738,0.000810864,0.000810864,0.000810864
3,673.019,1.74274,2.03486,1.97311,0.38901,0.45393,0.39247,0.20739,1.73608,2.21618,2.01758,0.00120018,0.00120018,0.00120018
4,896.471,1.73976,2.03553,1.95239,0.49509,0.35435,0.3564,0.19472,1.78111,2.46066,2.0267,0.00118812,0.00118812,0.00118812
5,1089.9,1.74896,2.01076,1.95019,0.41577,0.36987,0.34524,0.17176,1.76958,2.48553,2.00324,0.0011675,0.0011675,0.0011675
6,1313.2,1.71714,2.00765,1.93251,0.53114,0.35424,0.40291,0.23094,1.70361,2.07225,1.97275,0.00114688,0.00114688,0.00114688
7,1501.64,1.70606,1.97218,1.93003,0.36629,0.42783,0.35015,0.18048,1.74945,2.61431,2.01778,0.00112625,0.00112625,0.00112625
8,1689.95,1.72274,1.91193,1.90126,0.56079,0.40288,0.43988,0.25194,1.66527,2.04578,1.96001,0.00110563,0.00110563,0.00110563
9,1878.01,1.71996,1.95295,1.91235,0.52421,0.39322,0.41942,0.24251,1.62166,2.15393,1.87316,0.001085,0.001085,0.001085
10,2066.11,1.70371,1.92034,1.90071,0.35402,0.30771,0.27304,0.13351,2.00613,2.59511,2.25044,0.00106437,0.00106437,0.00106437
11,2255.16,1.72786,1.89651,1.91991,0.56488,0.37734,0.40972,0.22601,1.6985,2.25754,1.97585,0.00104375,0.00104375,0.00104375
12,2442.32,1.67024,1.90255,1.89191,0.50068,0.37819,0.43312,0.24797,1.69092,2.02773,1.90879,0.00102312,0.00102312,0.00102312
13,2630.04,1.67534,1.84488,1.8774,0.51701,0.41139,0.42488,0.23949,1.7039,2.15923,1.96972,0.0010025,0.0010025,0.0010025
14,2817.65,1.68267,1.85799,1.89146,0.47746,0.46115,0.45549,0.25036,1.72434,2.06737,1.94498,0.000981875,0.000981875,0.000981875
15,3005.03,1.65226,1.80711,1.83977,0.46814,0.38459,0.36323,0.1943,1.75868,2.30532,2.01719,0.00096125,0.00096125,0.00096125
16,3192.15,1.65905,1.81799,1.84554,0.54506,0.46442,0.44919,0.24597,1.698,2.13939,1.90733,0.000940625,0.000940625,0.000940625
17,3379.93,1.62349,1.79113,1.8395,0.57998,0.40126,0.44964,0.24863,1.66167,1.87779,1.90976,0.00092,0.00092,0.00092
18,3567.85,1.64238,1.74343,1.82891,0.50622,0.43444,0.45013,0.24669,1.62761,1.9504,1.85304,0.000899375,0.000899375,0.000899375
19,3755.13,1.62295,1.74291,1.82089,0.59205,0.43304,0.48063,0.26456,1.6279,1.90044,1.8808,0.00087875,0.00087875,0.00087875
20,3941.9,1.60009,1.71458,1.79839,0.59985,0.45414,0.47243,0.27226,1.58923,1.84357,1.85072,0.000858125,0.000858125,0.000858125
21,4130.44,1.59014,1.71319,1.7978,0.51473,0.42675,0.44686,0.2473,1.75481,1.8617,1.98272,0.0008375,0.0008375,0.0008375
22,4318.21,1.57948,1.66771,1.77137,0.50044,0.4528,0.43979,0.24907,1.68127,2.02884,1.93918,0.000816875,0.000816875,0.000816875
23,4505.44,1.59071,1.7151,1.80248,0.54116,0.44562,0.45329,0.23963,1.76789,1.96763,2.06359,0.00079625,0.00079625,0.00079625
24,4692.72,1.59077,1.67754,1.78246,0.53863,0.43283,0.45946,0.25897,1.61081,1.92817,1.81522,0.000775625,0.000775625,0.000775625
25,4879.89,1.59514,1.66044,1.78699,0.53674,0.45469,0.47836,0.26389,1.64322,1.94918,1.85132,0.000755,0.000755,0.000755
26,5068.16,1.56263,1.60777,1.73898,0.64313,0.44391,0.51012,0.28276,1.62103,1.82339,1.8581,0.000734375,0.000734375,0.000734375
27,5255.27,1.56677,1.63774,1.77446,0.54066,0.46388,0.46531,0.25804,1.67745,1.87443,1.92174,0.00071375,0.00071375,0.00071375
28,5442.9,1.55819,1.58814,1.76714,0.55724,0.49022,0.49414,0.27365,1.60102,1.808,1.82912,0.000693125,0.000693125,0.000693125
29,5630.54,1.54282,1.57865,1.73939,0.5913,0.44194,0.4827,0.26712,1.64406,1.81891,1.8962,0.0006725,0.0006725,0.0006725
30,5820.41,1.54698,1.56482,1.73746,0.6155,0.40062,0.4571,0.24609,1.76669,1.95982,1.99095,0.000651875,0.000651875,0.000651875
31,6007.48,1.52534,1.5725,1.72358,0.55405,0.47903,0.50477,0.28945,1.60328,1.77648,1.85446,0.00063125,0.00063125,0.00063125
